step,component,component_label,entropy,infeasible_mass,expected_J,optimality_gap,regret,stability_tv,max_probability
119,shaping_only,Shaping only,3.3646344450633485,0.0012798131917873166,0.004312544835884503,0.004312544835884503,0.006436715051741114,0.006693099562418388,0.0732044333826608
120,shaping_only,Shaping only,3.355627354418825,0.0012835197855871681,0.004277420097231433,0.004277420097231433,0.006426069353095519,0.006648669569725584,0.07363325455544077
0,full_operator,Full LLM operator,7.216017295607653,0.2960187100519966,0.4816846304924374,0.4816846304924374,0.48198367623642363,0.0,0.001978296223300085
1,full_operator,Full LLM operator,6.923885186169254,0.04498974288003725,0.45309380300203234,0.45309380300203234,0.39571377730873714,0.25102945507063923,0.0022667049102928476
2,full_operator,Full LLM operator,6.903689040246405,0.005477738346986631,0.4346565005824157,0.4346565005824157,0.3688225943266775,0.08507440410833615,0.0019493390630485313
3,full_operator,Full LLM operator,6.983274097471256,0.0005601363141905273,0.41531530896751967,0.41531530896751967,0.3485143392599817,0.07811317989227429,0.0015871341435745219
4,full_operator,Full LLM operator,7.070727950528573,6.21184817734158e-05,0.39356347902361843,0.39356347902361843,0.3269107640084368,0.08261004939985825,0.0013458274446215153
5,full_operator,Full LLM operator,7.1399850582862125,7.2949563852006605e-06,0.36961879872461634,0.36961879872461634,0.30349727827110123,0.08721298155025305,0.0013851507431290732
6,full_operator,Full LLM operator,7.183345239618901,8.776317760643799e-07,0.3442461769777656,0.3442461769777656,0.2789928938753211,0.08992907088035884,0.0015093227193746514
7,full_operator,Full LLM operator,7.198861462314108,1.4271125679149616e-07,0.3184689000270428,0.3184689000270428,0.25441110701308384,0.09025823094542831,0.0016688769852325066
8,full_operator,Full LLM operator,7.1888339845548535,6.625400795579459e-08,0.2933434715322126,0.2933434715322126,0.23076809763098644,0.0882503141867863,0.0018527255432223932
9,full_operator,Full LLM operator,7.1587184164967415,6.641381839594178e-08,0.26974353815601937,0.26974353815601937,0.20886989712763762,0.08441755058845327,0.0020381766471661567
10,full_operator,Full LLM operator,7.115371419975814,7.80108039375589e-08,0.24822605494402158,0.24822605494402158,0.18919502364316695,0.07948782363069506,0.0022169983870928434
11,full_operator,Full LLM operator,7.065310623937227,9.535397068178241e-08,0.22901332620314654,0.22901332620314654,0.17189291921277167,0.07423853948903941,0.00238184217376492
12,full_operator,Full LLM operator,7.013614864104811,1.198713905076958e-07,0.21206276393987106,0.21206276393987106,0.15686386971162347,0.06914171827002152,0.002536721460585928
13,full_operator,Full LLM operator,6.963595854009043,1.5420360439524642e-07,0.19716943670090264,0.19716943670090264,0.14386451046259752,0.06451066671576261,0.002679055322267761
14,full_operator,Full LLM operator,6.917005761082159,2.0154834275097348e-07,0.18405792785593383,0.18405792785593383,0.1325976549324454,0.06045817745994995,0.002799577341807116
15,full_operator,Full LLM operator,6.874465253333805,2.655942260124577e-07,0.17244502101650994,0.17244502101650994,0.12277080725885671,0.05697589932772773,0.002896948954862146
16,full_operator,Full LLM operator,6.835890940314706,3.505158851385082e-07,0.1620735460205877,0.1620735460205877,0.11412570018693463,0.054017459337168665,0.003000098423431253
17,full_operator,Full LLM operator,6.800824560907789,4.609645265243773e-07,0.1527255887016995,0.1527255887016995,0.10644800268993684,0.051495950154905,0.003078416443415668
18,full_operator,Full LLM operator,6.768649314461891,6.020413464691308e-07,0.14422377286210133,0.14422377286210133,0.09956611665195751,0.04933536111151913,0.003148319802692595
19,full_operator,Full LLM operator,6.738715455362883,7.792496998877727e-07,0.1364269638647735,0.1364269638647735,0.09334527865195856,0.04747157317381202,0.003213858051881341
20,full_operator,Full LLM operator,6.710404871282045,9.984250996375352e-07,0.12922415580451585,0.12922415580451585,0.08768049915232412,0.04584169994766013,0.0032642474245329345
21,full_operator,Full LLM operator,6.683159415038937,1.2656442812869182e-06,0.12252841784871514,0.12252841784871514,0.08249000288631111,0.04440025711090366,0.0033242004809917085
22,full_operator,Full LLM operator,6.656489905879732,1.587116280673298e-06,0.11627165097827331,0.11627165097827331,0.07770976193681745,0.043106212867151175,0.003363217020359838
23,full_operator,Full LLM operator,6.629975967909995,1.9690598496681284e-06,0.11040033034180416,0.11040033034180416,0.073289187738925,0.04192912385560838,0.0034100429645881054
24,full_operator,Full LLM operator,6.603262198756192,2.417572576659687e-06,0.10487215817260141,0.10487215817260141,0.06918783656972657,0.040847112323449904,0.0034502933403270227
25,full_operator,Full LLM operator,6.576053310896883,2.9384977343910683e-06,0.09965347090117752,0.09965347090117752,0.06537292787884484,0.03982932742069342,0.0034818544056188947
26,full_operator,Full LLM operator,6.548109316077411,3.5372950988472597e-06,0.09471723933251093,0.09471723933251093,0.06181748658041872,0.03887195045756297,0.003530132582212383
27,full_operator,Full LLM operator,6.519241042700564,4.218921746801603e-06,0.09004152437403452,0.09004152437403452,0.05849895413815452,0.03795515869763707,0.0035718933492457183
28,full_operator,Full LLM operator,6.489305943506049,4.9877281680292195e-06,0.08560828039779844,0.08560828039779844,0.05539814897099377,0.037061386870738816,0.0036313571703850624
29,full_operator,Full LLM operator,6.458204051435962,5.847373988737711e-06,0.08140242495133483,0.08140242495133483,0.052498487096480285,0.03619633561115225,0.00369176275990875
30,full_operator,Full LLM operator,6.4258739511937595,6.800766301072619e-06,0.07741111461392783,0.07741111461392783,0.04978539746104059,0.035344275302932146,0.0037506161705530366
31,full_operator,Full LLM operator,6.3922886850693015,7.850022158256036e-06,0.07362318241697854,0.07362318241697854,0.04724588376974325,0.03450750182598822,0.003833790348570194
32,full_operator,Full LLM operator,6.3574515691596085,8.996455359732526e-06,0.07002870340358701,0.07002870340358701,0.044868197140119616,0.033677154903043474,0.003923267424269266
33,full_operator,Full LLM operator,6.3213919416009565,1.0240586337253595e-05,0.06661866272704012,0.06661866272704012,0.04264159285420314,0.03285792580029126,0.0040249129118609785
34,full_operator,Full LLM operator,6.284160871047171,1.1582172856805132e-05,0.06338470616409461,0.06338470616409461,0.04055615091359342,0.03204314796943326,0.004160257214973335
35,full_operator,Full LLM operator,6.24582848984028,1.3020256426964919e-05,0.06031896004724521,0.06031896004724521,0.038602672047352696,0.0312406674865586,0.004318513240548262
36,full_operator,Full LLM operator,6.206480601332023,1.4553234615195697e-05,0.057413905472644175,0.057413905472644175,0.03677257385282262,0.030436402529680624,0.004492831052622987
37,full_operator,Full LLM operator,6.166208490984286,1.6178922154221507e-05,0.05466227444937891,0.05466227444937891,0.03505773213856674,0.02965151767019454,0.0049989059825280785
38,full_operator,Full LLM operator,6.1251097402208305,1.7894620334945858e-05,0.052056991503002685,0.052056991503002685,0.03345049831217308,0.02887664369298156,0.005553295812807266
39,full_operator,Full LLM operator,6.083285512248928,1.969722720049273e-05,0.04959114585311277,0.04959114585311277,0.031943672533528845,0.02810897593645886,0.006142330338175438
40,full_operator,Full LLM operator,6.04083828069877,2.158330563393534e-05,0.04725798203538458,0.04725798203538458,0.03053048368109253,0.027360508477989234,0.006759315257392342
41,full_operator,Full LLM operator,5.997869684531375,2.3549162414588832e-05,0.045050901233199346,0.045050901233199346,0.029204570420838558,0.026626737673738583,0.007402518026426056
42,full_operator,Full LLM operator,5.9544785527383395,2.559092311615529e-05,0.042963467697140226,0.042963467697140226,0.027959961555741333,0.025906655905762573,0.008070065554721778
43,full_operator,Full LLM operator,5.910759306511396,2.7704601039321165e-05,0.040989418619799455,0.040989418619799455,0.026791057891876715,0.02520763971537831,0.008759973741875286
44,full_operator,Full LLM operator,5.866800713837962,2.9886159066856304e-05,0.03912267624104705,0.03912267624104705,0.025692616038254533,0.024533071632504573,0.009470175490894015
45,full_operator,Full LLM operator,5.822685041050305,3.213156386349052e-05,0.037357360718362174,0.037357360718362174,0.024659733603064244,0.023872015332884397,0.010232385908063716
46,full_operator,Full LLM operator,5.7784874894899625,3.4436832333927665e-05,0.03568780221099298,0.03568780221099298,0.023687834668212317,0.02322955433088188,0.011016099855615668
47,full_operator,Full LLM operator,5.734275901824664,3.6798070468727935e-05,0.034108551482798975,0.034108551482798975,0.022772655460315292,0.02261771515503629,0.011819107808621065
48,full_operator,Full LLM operator,5.690110666709238,3.921150501184298e-05,0.0326143882284503,0.0326143882284503,0.021910229679076253,0.022034398322993903,0.012639418733461536
49,full_operator,Full LLM operator,5.646044783767899,4.1673508490995145e-05,0.031200326905824763,0.031200326905824763,0.021096873536234476,0.021458122381086412,0.013475037820126096
50,full_operator,Full LLM operator,5.602124041092628,4.418061826569452e-05,0.02986161997304405,0.02986161997304405,0.020329170508235656,0.020914912269004854,0.014323980524888869
51,full_operator,Full LLM operator,5.558387382107324,4.6729549692521006e-05,0.028593759191713006,0.028593759191713006,0.019603958252714125,0.02038958581519415,0.015184284437191727
52,full_operator,Full LLM operator,5.514868365709741,4.931720388030297e-05,0.027392477559249326,0.027392477559249326,0.01891832537508903,0.019891032308708777,0.016074600155958088
53,full_operator,Full LLM operator,5.471592270608022,5.194068707290021e-05,0.026253734752797072,0.026253734752797072,0.01826955170501469,0.019418539145049953,0.01700724158323991
54,full_operator,Full LLM operator,5.428578952247829,5.459728195360632e-05,0.02517371988555206,0.02517371988555206,0.017655130782981823,0.018969122867844114,0.01795168110696872
55,full_operator,Full LLM operator,5.385842958606897,5.728447582030833e-05,0.02414884456809284,0.02414884456809284,0.01707275101431238,0.018534561566500712,0.018906234635390474
56,full_operator,Full LLM operator,5.343393861960326,5.999994707957778e-05,0.023175735172557912,0.023175735172557912,0.016520280807049703,0.01812587633916397,0.019869254851275546
57,full_operator,Full LLM operator,5.301236685309927,6.274156046221764e-05,0.02225122489791551,0.02225122489791551,0.01599575573956472,0.017742349672291293,0.02083913512914715
58,full_operator,Full LLM operator,5.259372115442623,6.550736164834298e-05,0.021372344066322893,0.021372344066322893,0.015497364399145683,0.017384385997635726,0.021814312833895143
59,full_operator,Full LLM operator,5.217796808111322,6.829557056377153e-05,0.020536310697281086,0.020536310697281086,0.015023436463738892,0.017051537653999686,0.02279327177288587
60,full_operator,Full LLM operator,5.176503620277247,7.110457415828281e-05,0.019740520668832872,0.019740520668832872,0.014572431205247403,0.016752145285857046,0.02377454407656469
61,full_operator,Full LLM operator,5.135481824930528,7.39329187163869e-05,0.018982537995862653,0.018982537995862653,0.01414292703781512,0.016470732952137225,0.024818062908925836
62,full_operator,Full LLM operator,5.094717284319817,7.677930197481091e-05,0.018260085215270675,0.018260085215270675,0.013733611832698066,0.01621353714405626,0.02588137799962876
63,full_operator,Full LLM operator,5.05419257732682,7.964256521287894e-05,0.0175710339693851,0.0175710339693851,0.013343273959193798,0.0160010864406933,0.026949548321534768
64,full_operator,Full LLM operator,5.0138870764532495,8.252168544773357e-05,0.016913395858157446,0.016913395858157446,0.012970794010881432,0.015817992602929393,0.028021348745240968
65,full_operator,Full LLM operator,4.973776965276038,8.541576783679097e-05,0.016285313613589904,0.016285313613589904,0.012615137177177828,0.01568043669302682,0.029095590612313597
66,full_operator,Full LLM operator,4.933835520618007,8.8324036412483e-05,0.015685053784846005,0.015685053784846005,0.012275350128654302,0.015630765270471053,0.030171121397269973
67,full_operator,Full LLM operator,4.8940323694098185,9.124583493012653e-05,0.015110996046637808,0.015110996046637808,0.01195054524708105,0.0156509732467778,0.03124682642080712
68,full_operator,Full LLM operator,4.854333506768355,9.418060861845706e-05,0.014561626626810913,0.014561626626810913,0.011639899178735867,0.015670300305509005,0.03232162825914459
69,full_operator,Full LLM operator,4.814701300972318,9.712790504316786e-05,0.01403553175377339,0.01403553175377339,0.011342649809686559,0.01569098532588019,0.0333944862972828
70,full_operator,Full LLM operator,4.775094061466167,0.00010008736812957227,0.013531390632091132,0.013531390632091132,0.011058090383747898,0.015730163903083898,0.03447277809341289
71,full_operator,Full LLM operator,4.735465575693924,0.0001030587315106432,0.013047969077496658,0.013047969077496658,0.010785564921509224,0.015771878262404795,0.035643417085981996
72,full_operator,Full LLM operator,4.695764460069837,0.00010604181380246862,0.012584113351691796,0.012584113351691796,0.010524463696942123,0.015814842171443678,0.03681624927744789
73,full_operator,Full LLM operator,4.655933344651669,0.0001090365141803365,0.01213874448160162,0.01213874448160162,0.010274219346699417,0.015859805343613587,0.037990403241844745
74,full_operator,Full LLM operator,4.615907816619124,0.0001120428083456962,0.011710852972772507,0.011710852972772507,0.010034303368742507,0.015915048963669073,0.03916503323300826
75,full_operator,Full LLM operator,4.575615034592185,0.00011506074488678111,0.01129949389208915,0.01129949389208915,0.009804222952980262,0.01598118508006289,0.0403393192994631
76,full_operator,Full LLM operator,4.534971880133243,0.00011809044203385882,0.010903782289194135,0.010903782289194135,0.009583518092506058,0.01605124690509518,0.041512467402654345
77,full_operator,Full LLM operator,4.493882439627824,0.00012113208479243743,0.010522888943933259,0.010522888943933259,0.009371758958357955,0.016126975540970846,0.042683709541864394
78,full_operator,Full LLM operator,4.452234467422469,0.00012418592244732164,0.010156036415289444,0.010156036415289444,0.00916854350532639,0.016206858649207973,0.04385230389164208
79,full_operator,Full LLM operator,4.409894269127254,0.00012725226586952768,0.0098024956047073,0.0098024956047073,0.008973496020006595,0.016299651885644598,0.04501753475834306
80,full_operator,Full LLM operator,4.366698544763843,0.00013033148727584974,0.009461581984926283,0.009461581984926283,0.008786263952441845,0.016405707937130923,0.04617871305022355
81,full_operator,Full LLM operator,4.322441682600154,0.0001334239986442194,0.00913265609582181,0.00913265609582181,0.008606525261173427,0.016517155092604898,0.04734484017281553
82,full_operator,Full LLM operator,4.276871859569542,0.00013653018053510143,0.008815166494219923,0.008815166494219923,0.008434101335582488,0.016632979378047492,0.04863323391202419
83,full_operator,Full LLM operator,4.2297098996010485,0.0001396489397045474,0.008508734762266936,0.008508734762266936,0.00826914546279479,0.01674656210974185,0.049922368333562964
84,full_operator,Full LLM operator,4.180741079730486,0.0001427729110540056,0.008213266518005892,0.008213266518005892,0.00811228145057846,0.016830874869186732,0.05120895748149723
85,full_operator,Full LLM operator,4.129983325669673,0.0001458813989475507,0.00792888708864903,0.00792888708864903,0.007964074047632162,0.016833592540281845,0.0524846834460888
86,full_operator,Full LLM operator,4.07819995591578,0.00014892402713570705,0.007655614563051704,0.007655614563051704,0.007823426265128058,0.01659354256516524,0.05373022691613132
87,full_operator,Full LLM operator,4.026487563594555,0.00015182486790169488,0.0073926992135261715,0.0073926992135261715,0.007685929194828329,0.015982248311542848,0.054916287897999135
88,full_operator,Full LLM operator,3.976975063774881,0.0001544875196081714,0.007139097340741485,0.007139097340741485,0.007545331981967188,0.01494110760089211,0.056004635494397874
89,full_operator,Full LLM operator,3.9309292591261986,0.00015685472525663803,0.00689443118655858,0.00689443118655858,0.00739890019573678,0.013631387499074143,0.05696924823465125
90,full_operator,Full LLM operator,3.890078482928397,0.00015890268022166336,0.006659717359800894,0.006659717359800894,0.007249080220472796,0.01227364924817411,0.057809335654725645
91,full_operator,Full LLM operator,3.853903858022433,0.00016069236283660181,0.006436303856516737,0.006436303856516737,0.007103122317756598,0.01123393435291922,0.05855953957116392
92,full_operator,Full LLM operator,3.8215514639809327,0.00016229847600267435,0.006224726426448041,0.006224726426448041,0.006966480491344264,0.010530928651581638,0.05924004715813249
93,full_operator,Full LLM operator,3.79187570107101,0.0001637894506308426,0.006024320384509389,0.006024320384509389,0.006841024553087706,0.010067433129581563,0.059873079634242085
94,full_operator,Full LLM operator,3.7638428638121937,0.00016521312771498165,0.005833752368123644,0.005833752368123644,0.006725812272549414,0.009801681098906877,0.060648940459884865
95,full_operator,Full LLM operator,3.7367596283747693,0.00016659612387441905,0.00565177659432733,0.00565177659432733,0.006619111861344588,0.00962591008329882,0.06140073254515362
96,full_operator,Full LLM operator,3.710138597187828,0.000167952190432032,0.005477407554636138,0.005477407554636138,0.006519203001593926,0.009498103487940134,0.06213194287213904
97,full_operator,Full LLM operator,3.6837907313523157,0.00016928482726902413,0.005310268376676591,0.005310268376676591,0.006425199587551779,0.00938486300204792,0.06284292524454436
98,full_operator,Full LLM operator,3.6577079290659533,0.00017059109910801974,0.005150556974117897,0.005150556974117897,0.006336809104967325,0.009262303456039784,0.06353187088567472
99,full_operator,Full LLM operator,3.632143139142434,0.0001718601707177202,0.004999197216421184,0.004999197216421184,0.006253809882538694,0.009104008633745088,0.06419412573353311
100,full_operator,Full LLM operator,3.6075228931676424,0.0001730754867948544,0.004857440436027959,0.004857440436027959,0.006175534706724198,0.008909292557683175,0.06482290878060959
101,full_operator,Full LLM operator,3.584371527633422,0.00017421785835222703,0.004726576731885984,0.004726576731885984,0.006100881635368568,0.00867011803027822,0.06541043470396786
102,full_operator,Full LLM operator,3.5633858645009,0.00017526947888521204,0.004607713108519138,0.004607713108519138,0.006028827540697744,0.00836338562688166,0.06594941827666435
103,full_operator,Full LLM operator,3.544605113620017,0.000176232707782629,0.004500251472822334,0.004500251472822334,0.00595944526439617,0.008056621875549947,0.06644017655587914
104,full_operator,Full LLM operator,3.5278579538573602,0.00017711979515981952,0.004402899423986468,0.004402899423986468,0.00589354906584856,0.0077861516400494,0.0668868288070597
105,full_operator,Full LLM operator,3.5127132395675535,0.00017794933764049922,0.004313802344025604,0.004313802344025604,0.0058319668512535625,0.007605747263271785,0.06729598060045007
106,full_operator,Full LLM operator,3.4986801897449116,0.0001787385648559535,0.004231133443659941,0.004231133443659941,0.0057749723175912525,0.007481829556074675,0.06776720161015483
107,full_operator,Full LLM operator,3.485375768969148,0.00017949913373043163,0.00415351895671106,0.00415351895671106,0.005722344629668195,0.0073909876043343585,0.06832075390810836
108,full_operator,Full LLM operator,3.4725858431623813,0.0001802370755408038,0.004080174608944877,0.004080174608944877,0.005673759432930813,0.007316319027796119,0.06885279868597559
109,full_operator,Full LLM operator,3.460174690821123,0.0001809554936337607,0.0040106401941913785,0.0040106401941913785,0.005628836679513651,0.007248842409053741,0.06936411772776534
110,full_operator,Full LLM operator,3.4481518747074515,0.00018165437712622145,0.003944893286927974,0.003944893286927974,0.005587354030453986,0.007178432155762396,0.06985432849187823
111,full_operator,Full LLM operator,3.4365398203357724,0.0001823331593537884,0.003882954606690636,0.003882954606690636,0.005549063161630093,0.007103336502451158,0.07032285090970243
112,full_operator,Full LLM operator,3.42540381376273,0.00018299080008416353,0.0038249139110350266,0.0038249139110350266,0.005513776769041924,0.007024058786200863,0.0707689366577768
113,full_operator,Full LLM operator,3.4147382030008187,0.0001836280631754951,0.0037705636157730235,0.0037705636157730235,0.005481371017389753,0.006967858720841826,0.07119255078403752
114,full_operator,Full LLM operator,3.4044811512516397,0.00018424700094971837,0.0037195080643046595,0.0037195080643046595,0.005451805423754046,0.006915079783069164,0.07159418035043356
115,full_operator,Full LLM operator,3.3945476420946243,0.00018485006816373772,0.0036712984788368663,0.0036712984788368663,0.005425053008663469,0.006867163031530302,0.07197449438515204
116,full_operator,Full LLM operator,3.3848555149018376,0.0001854393446023902,0.003625549407307306,0.003625549407307306,0.0054010518134723195,0.006823207387694465,0.07233404106007515
117,full_operator,Full LLM operator,3.375349810514344,0.00018601614230433856,0.0035820072984398457,0.0035820072984398457,0.005379714653566666,0.006781074316078261,0.07267309027876294
118,full_operator,Full LLM operator,3.3660057255288787,0.00018658113789351113,0.003540535569385379,0.003540535569385379,0.005360959420607301,0.006738906948420922,0.07299168236449721
119,full_operator,Full LLM operator,3.356816080357394,0.00018713466349375258,0.003501065983438742,0.003501065983438742,0.005344719596636492,0.006695678623411802,0.07328973948070273
120,full_operator,Full LLM operator,3.3477779722586516,0.00018767696787614532,0.0034635454136401184,0.0034635454136401184,0.005330930474208,0.006651175142652757,0.07372106096599287
